"index","trans_date_trans_time","merchant","category","amt","city","state","lat","long","city_pop","job","dob","trans_num","merch_lat","merch_long","is_fraud"
"337","2019-04-17T22:55:08.000","O'Keefe-Hudson","grocery_pos","331.2","June Lake","CA","37.7773","-119.0825","633","Health service manager","1927-09-09T00:00:00.000","c467ffc1f3f40947bdf63ab6851fd19e","38.700466","-118.337007","1"
"338","2019-04-25T05:34:07.000","Koss and Sons","gas_transport","14.01","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","5ddbdcbf25ded290b2ce19d9739df656","44.544897","-122.406761","1"
"339","2019-04-25T22:09:18.000","Stamm-Witting","shopping_net","861.34","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","1abbbbba0f36010b38cae23c6f42eb89","43.491701","-122.938921","1"
"340","2019-04-25T22:32:55.000","Vandervort-Funk","grocery_pos","289.51","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","aeff67951c2b385393dd170f72d1a8f3","44.757364","-123.250058","1"
"341","2019-04-25T23:03:23.000","Brown PLC","misc_net","865.88","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","bba108f5cdcc18d4189bcc247ffa13ce","44.871443","-123.782105","1"
"342","2019-04-26T00:08:53.000","Bogisich Inc","grocery_pos","309.33","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","4a3e42e51c859ac8bd2ce3c6325f7ec4","43.099765","-123.487268","1"
"343","2019-04-26T00:27:23.000","Kutch and Sons","grocery_pos","262.56","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","66a9450c3ee964a79ea74cf3bb0ba811","44.563191","-123.25377","1"
"344","2019-04-26T01:41:15.000","Harris Inc","gas_transport","11.93","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","a7dbff4e13e4b7dea26d987a7d491391","44.176418","-122.833979","1"
"345","2019-04-26T01:57:10.000","Casper, Hand and Zul","grocery_pos","297.95","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","da336f495a6190e5297d8155ee52fae9","44.338684","-123.745909","1"
"346","2019-04-26T12:43:35.000","Kerluke-Abshire","shopping_net","999.84","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","3426f93e6dd6c750e19f6d12d8012d8b","44.991922","-122.790807","1"
"347","2019-04-26T22:10:59.000","Cormier LLC","shopping_net","872.94","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","f1c18365c87d21c42f8150286dc15883","44.514012","-123.811496","1"
"348","2019-04-26T22:58:36.000","Quitzon, Green and Bashirian","shopping_pos","945.07","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","2b9933c4fa741a4350c2ca363ffc41ea","43.874128","-122.496196","1"
"349","2019-04-26T23:36:19.000","Cole PLC","grocery_pos","277.2","Eugene","OR","44.0385","-123.0614","191096","Scientist, physiological","1964-04-06T00:00:00.000","73183ec36bd57d3b695626aa2d03eb53","43.966848","-124.02892","1"
"350","2019-04-29T00:47:08.000","Goldner, Kovacek and Abbott","grocery_pos","340.02","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","3a19822b47592699b484d1b08265b287","44.57346","-115.970708","1"
"351","2019-04-29T00:54:47.000","Christiansen, Goyette and Schamberge","gas_transport","18.55","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","ffe80283e306162daeb3e24687bea551","40.783358","-121.373932","1"
"352","2019-04-29T00:59:00.000","Kuhic Inc","grocery_pos","307.53","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","c83cf62d6529c910a08ef42e97e0f10b","43.952534","-117.070686","1"
"353","2019-04-29T00:59:29.000","Padberg-Welch","grocery_pos","298.19","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","73f331883c1b5faa5f141b9af96a3291","40.387359","-120.874787","1"
"354","2019-04-29T01:49:30.000","Heidenreich PLC","grocery_pos","344.48","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","bb680dbd6347cf2d3ee3f0eb2af59447","44.578933","-116.973647","1"
"355","2019-04-29T10:40:00.000","Greenholt, Jacobi and Gleason","gas_transport","20.3","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","d266250eb789c6984e75245a5df7a8cb","43.846744","-117.39462","1"
"356","2019-04-29T14:48:26.000","Kilback, Nitzsche and Leffle","travel","2.13","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","71bd7cde7996a79ea8c5466e2a097d54","39.820223","-121.569154","1"
"357","2019-04-29T22:09:47.000","Ankunding LLC","shopping_net","973.38","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","349555443c6e1fc0611e154db05c8912","43.811817","-115.676318","1"
"358","2019-04-29T22:40:59.000","Rippin, Kub and Mann","misc_net","794.06","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","b6a51258c5fe3168c1f1bcc88a350dfd","44.026778","-116.095607","1"
"359","2019-04-29T23:17:33.000","Klocko LLC","misc_net","806.16","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","b0464b833b9235a536c89813936a1980","45.21976","-117.049298","1"
"360","2019-04-29T23:38:54.000","Hudson-Ratke","grocery_pos","333.17","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","5f27e7045faa3f1581adda759577f6a6","40.043488","-120.115626","1"
"361","2019-04-29T23:44:02.000","McDermott-Weimann","grocery_pos","336.71","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","7e7f1d6ee0a67e268e4b0b337613bdc3","39.894543","-121.344376","1"
"362","2019-04-29T23:55:33.000","Huel-Langworth","misc_net","965.16","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","ba01001e2dae4d08ac02fae8a32f2bd4","44.962783","-116.48154","1"
"363","2019-04-30T02:16:48.000","Cartwright-Harris","grocery_pos","310.9","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","f8aa81954e9b8e793cc0bbad4c1cbdc0","45.361519","-117.218034","1"
"364","2019-04-30T02:58:05.000","Kiehn-Emmerich","grocery_pos","313.33","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","4e3eccde2063bf573a75b061c3931c2f","39.384","-119.960675","1"
"365","2019-04-30T03:12:12.000","Deckow-O'Conne","grocery_pos","302.59","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","499e76d9de4a741a51be553363c6ce1a","40.045071","-121.421907","1"
"366","2019-04-30T22:55:46.000","Gottlieb, Considine and Schultz","shopping_net","1093.55","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","49c8e7152c2eb59af962b11ee1a200e4","44.370477","-117.240923","1"
"367","2019-04-30T22:58:06.000","Koepp-Witting","grocery_pos","305.5","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","9af57b2e35fe4c34efd78be4153868d9","40.267768","-120.239292","1"
"368","2019-04-30T23:32:24.000","Baumbach, Feeney and Mo","shopping_net","938.4","Mesa","ID","44.6255","-116.4493","129","Cartographer","1965-12-15T00:00:00.000","70650c0acca1b0fa18dd4d9ad4322989","44.093498","-117.426157","1"
"369","2019-04-30T23:36:39.000","Stiedemann Inc","misc_pos","49.49","Blairsden-Graeagle","CA","39.8127","-120.6405","1725","Chartered legal executive (England and Wales)","1967-05-27T00:00:00.000","f3b9374e11f44fe5322703fa01ea3cf2","39.261222","-119.712888","1"
"370","2019-05-11T00:49:18.000","Kling Inc","gas_transport","8.52","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","748402219a0a6933e13d8e31852ff7f5","34.539196","-106.811246","1"
"371","2019-05-11T00:50:28.000","Kemmer-Buckridge","misc_pos","6.3","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","63ff6daa74f94ed0a5d9daed5cd62ebe","35.802013","-106.302231","1"
"372","2019-05-11T00:57:37.000","Dooley Inc","shopping_pos","830.38","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","d852562ee114b8d9d64586d6052721c3","35.678266","-106.273871","1"
"373","2019-05-11T02:24:36.000","Wolf Inc","grocery_pos","338.29","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","0ba3eb1b0e7ebabbc53a49de18dbfef6","35.067209","-105.966085","1"
"374","2019-05-11T22:40:56.000","Larkin Lt","kids_pets","22.32","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","2f8b5b0c652e9427fffe0b004895c42b","34.838258","-107.559497","1"
"375","2019-05-12T00:49:55.000","Fisher-Schowalte","shopping_net","1016.88","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","f85e35d889e3f60fab9350cdb4ba7741","35.555771","-105.850349","1"
"376","2019-05-12T01:17:35.000","Nienow PLC","entertainment","494.73","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","c5a77ae0f40a82dab312fb48f6b8a111","34.743454","-106.144941","1"
"377","2019-05-12T01:30:33.000","Volkman-Predovic","shopping_net","1152.92","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","0e2128974a674b519f42a1339c53687f","34.476275","-106.612729","1"
"378","2019-05-12T01:49:56.000","Douglas-White","entertainment","580.32","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","8cad877fb4c5c29a4ca6060ce4e2c3bc","34.307045","-106.993296","1"
"379","2019-05-12T17:09:15.000","Cormier LLC","health_fitness","17.38","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","2ed21115e8339f2a8a1acb2ce4645e42","34.611238","-106.078988","1"
"380","2019-05-12T22:04:37.000","Cormier LLC","shopping_net","993.66","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","d3e86eed6a567944ed46ff059f21edd5","38.93627","-104.177415","1"
"381","2019-05-12T22:46:47.000","Bahringer, Bergnaum and Quitzon","home","242.48","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","01f1fdf9a5486b03a26203795a20f23a","35.557521","-107.278459","1"
"382","2019-05-12T23:13:27.000","Douglas, Schneider and Turne","shopping_pos","740.25","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","30fa36116adf16197ec998138033f570","38.484692","-105.587525","1"
"383","2019-05-12T23:31:24.000","Mosciski Group","travel","8.74","Albuquerque","NM","35.1506","-106.569","641349","Civil Service administrator","1976-04-11T00:00:00.000","3d9456097dd4eef719126b0f71598d42","34.642188","-105.975287","1"
"384","2019-05-13T00:13:39.000","Pacocha-O'Reilly","grocery_pos","276.33","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","1e5f6c025ee22d05fe44862a1064f950","38.428237","-104.291257","1"
"385","2019-05-13T01:12:42.000","Strosin-Cruickshank","grocery_pos","299.87","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","c2996c804b6d17a7042cfc90489ea95e","38.857114","-105.043991","1"
"386","2019-05-13T01:34:53.000","Lockman Lt","grocery_pos","289.58","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","7f97a8970cddd9d339f1efcbdd025ccd","37.509739","-104.29836","1"
"387","2019-05-13T03:20:22.000","Hackett-Lueilwitz","grocery_pos","300.92","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","89570562457000e88acb352bf05b6e2c","38.436271","-105.34521","1"
"388","2019-05-13T16:54:58.000","Pagac LLC","shopping_pos","701.48","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","deb9e0d18f4e37e08cb5c0c271fe93a7","38.269411","-103.709945","1"
"389","2019-05-13T22:19:23.000","Reichert, Rowe and Mraz","shopping_net","1059.44","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","546a2fbbf871257e66bccdfeac6f9912","37.95742","-105.093446","1"
"390","2019-05-13T23:10:05.000","Volkman-Predovic","shopping_net","1123.17","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","c785d3ce6b662eb77ad3f38602d6e3ec","37.753404","-103.950877","1"
"391","2019-05-13T23:57:50.000","Gottlieb, Considine and Schultz","shopping_net","1079.81","Pueblo","CO","38.2352","-104.66","151815","Further education lecturer","1988-01-04T00:00:00.000","b4543eb91f97024e74ebb92f66842b56","37.811132","-105.182532","1"
"392","2019-05-16T01:16:45.000","Rutherford-Mertz","grocery_pos","350.88","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","32f367208267de49c54add99c419cb09","40.168247","-98.654576","1"
"393","2019-05-16T01:20:14.000","Heller-Langosh","gas_transport","22.57","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","b3856583db3a7e10bd37fec2d84ccee5","40.465727","-99.673822","1"
"394","2019-05-16T22:03:23.000","Parisian, Schiller and Altenwerth","misc_net","874.45","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","084af38e81d314a47fb72c85e3bfdbb4","40.535701","-98.963429","1"
"395","2019-05-16T22:14:57.000","Miller-Harris","misc_net","784.69","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","6ffbdea663c608f84a4093f88a49a8af","40.297181","-98.356994","1"
"396","2019-05-16T23:54:36.000","Welch Inc","misc_net","803.64","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","a41a440fd26fb88d1ed20d8b8f9de6e7","39.35034","-98.888914","1"
"397","2019-05-17T00:32:34.000","Prohaska-Murray","gas_transport","8.27","Moab","UT","38.5677","-109.5271","9772","Location manager","1989-11-24T00:00:00.000","bb43d1b31fa2d6f5c6db2c43a3d6cbb4","39.500255","-110.124889","1"
"398","2019-05-17T01:06:48.000","Jenkins, Hauck and Friesen","gas_transport","21.11","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","c3b3de6febf6ba7971ed52af29570479","39.760017","-98.829185","1"
"399","2019-05-17T02:35:31.000","Kutch and Sons","grocery_pos","288.62","Moab","UT","38.5677","-109.5271","9772","Location manager","1989-11-24T00:00:00.000","f09b88cf14d9c8850cd984db5d31241c","39.161336","-108.740838","1"
"400","2019-05-17T02:46:52.000","Schaefer, McGlynn and Bosco","gas_transport","7.81","Moab","UT","38.5677","-109.5271","9772","Location manager","1989-11-24T00:00:00.000","e32d317698ee2784a88109ec2d2b0b77","37.727841","-109.569386","1"
"401","2019-05-17T03:10:36.000","Cartwright-Harris","grocery_pos","351.2","Tomales","CA","38.2427","-122.9145","337","Occupational psychologist","1954-07-05T00:00:00.000","148d75bd1878ad095ed956976b980a0a","38.653491","-123.081267","1"
"402","2019-05-17T03:17:08.000","Heller-Langosh","gas_transport","23.84","Tomales","CA","38.2427","-122.9145","337","Occupational psychologist","1954-07-05T00:00:00.000","5afd3f354dd54d4cffe9fc9e633f0402","37.575484","-123.096167","1"
"403","2019-05-17T06:16:45.000","Koepp-Witting","grocery_pos","304.52","Moab","UT","38.5677","-109.5271","9772","Location manager","1989-11-24T00:00:00.000","3fe10f115f13f8a7aef6c4a86f4f30e9","39.402262","-109.386308","1"
"404","2019-05-17T13:42:11.000","Reichert, Rowe and Mraz","shopping_net","1069.68","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","00eaa3c507a0cf39384b831ed0dcd958","39.319064","-97.869817","1"
"405","2019-05-17T22:01:56.000","Douglas, Schneider and Turne","shopping_pos","874.29","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","e6802b6523a73384bf83cc14f9a798f2","39.98626","-98.881492","1"
"406","2019-05-17T22:08:07.000","Bailey-Mo","grocery_pos","303.68","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","0343a8694619cbad709e278209915b77","39.647243","-98.558199","1"
"407","2019-05-17T22:34:12.000","Fisher-Schowalte","shopping_net","1175.88","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","4a860d012269c61bf6dfc820282823db","40.368226","-99.166069","1"
"408","2019-05-17T22:37:19.000","Kiehn-Emmerich","grocery_pos","343.27","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","a7501358c84a4595749ae99247e06bd7","40.863615","-99.383553","1"
"409","2019-05-17T22:46:26.000","Boyer-Reichert","shopping_net","873.24","Tomales","CA","38.2427","-122.9145","337","Occupational psychologist","1954-07-05T00:00:00.000","87d7981d0d416440efb5411d1dc7a90f","37.722091","-122.184361","1"
"410","2019-05-17T23:15:16.000","Abernathy and Sons","food_dining","126.78","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","bf19cabc3b261dab7aa0032f6ffd7e17","40.21357","-98.865731","1"
"411","2019-05-17T23:26:24.000","Gerlach Inc","shopping_net","1006.34","Moab","UT","38.5677","-109.5271","9772","Location manager","1989-11-24T00:00:00.000","d36fff6fae9e28db174f82aab1fc5be2","39.423713","-109.706519","1"
"412","2019-05-17T23:37:17.000","Pouros-Haag","shopping_pos","1158.16","Campbell","NE","40.2967","-98.737","493","Surveyor, minerals","1940-09-13T00:00:00.000","aaabb1c8eb9c5efa17dfd673ff97d4d2","39.787016","-98.745168","1"
"413","2019-05-17T23:55:38.000","Donnelly PLC","misc_net","635.33","Tomales","CA","38.2427","-122.9145","337","Occupational psychologist","1954-07-05T00:00:00.000","cc08d35e329ee0fbf02a7ca496bd35bc","38.637569","-122.32777","1"
